AADT_mean_x,AADT_Single_Unit_mean_x,AADT_Combination_mean_x,Future_AADT_mean_x,IRI_mean_x,Thickness_Rigid_mean_x,Thickness_Flexible_mean_x,Base_Thickness_mean_x,F_System_mode,Urban_Type,Surface_Type_mode,Base_Type_mode_x,Rutting_mean_x,Cracking_Percent_mean_x,Faulting_mean_x,Last_Overlay_Thickness_mean_x,IRI_mean_y,RHU_AV_x,FRZ_IDX_x,TEMP_AVG_x,PRECIPITATION_x,Age_x
2400,174,12,2800,142,0,10,8,5,rural,6,3,0.1,4,0,2.5,157,78.2,216,10.4,1435.3,82
10600,372,160,13000,93.5,0,7,14,5,rural,6,5,0.3,21.5,0,3.5,102.5,77.6,254.6,10.4,1398.8,21
600,34,24,900,154.9,0,10.1,7,5,rural,6,3,0.1,0.6,0,2.5,170.1,77.8,397.1,9.3,1337.7,70
9000,131,93,11900,77,0,12,10,5,rural,6,3,0.1,1,0,2.5,92,77.9,386.5,9.3,1426.3,66
7700,131,93,10400,75,0,12,10,5,urban,6,3,0.1,2,0,2.5,87,77.9,386.5,9.3,1426.3,66
7700,131,93,10400,76,0,12,10,5,urban,6,3,0.1,2,0,2.5,82,77.9,386.5,9.3,1426.3,66
8000,131,93,11900,136.5,0,8,6,4,urban,6,3,0.1,2.5,0,2.5,161,77.9,386.5,9.3,1426.3,103
6400,131,93,7100,114,0,9,7,4,urban,6,3,0.1,0,0,2.5,117,77.9,386.5,9.3,1426.3,64
27900,1422,521,29800,121.5,0,11,19,4,urban,6,5,0.2,22.5,0,2.5,133.5,77.6,254.6,10.4,1398.8,33
12300,629,230,13000,137,0,12,10,4,urban,6,3,0.1,0.5,0,2.5,149.5,77.6,254.6,10.4,1398.8,89
19800,1010,370,24600,149,0,12,8,4,urban,6,3,0.1,27.7,0,4.5,169,77.6,254.6,10.4,1398.8,81
300,17,3,500,69.2,0,9.8,7,5,rural,6,2,0.1,0,0,3.5,76.8,78.9,489.4,8.6,1569.7,77
300,17,3,500,266,0,9.5,7,5,rural,6,2,0.2,3.7,0,1.5,273.3,78.9,489.4,8.6,1569.7,63
5000,267,52,5600,88,0,11,9,4,urban,6,3,0.1,10,0,2.5,119,78.2,216,10.4,1435.3,82
6100,327,20,8400,73,0,12,10,5,rural,6,3,0.1,1,0,2.5,77,78.2,216,10.4,1435.3,82
18500,948,347,21400,69,0,10,17,4,rural,6,5,0.1,0,0,3,70.5,77.6,254.6,10.4,1398.8,30
3200,143,18,3400,183,0,9,8,4,urban,6,3,0.1,0,0,3,185,77.8,330.7,9.9,1303.1,73
3400,143,18,3900,109,0,9,8,4,urban,6,3,0.1,0,0,3.5,118,77.8,330.7,9.9,1303.1,73
2600,143,18,3200,103,0,8,7,4,urban,6,3,0.1,0,0,3.5,108,77.8,330.7,9.9,1303.1,73
4800,251,46,5500,196.8,8,5,11,4,urban,7,2,0.3,22.2,0,2.5,204,77.6,254.6,10.4,1398.8,38
22600,1111,636,28800,138,0,13,21,3,urban,6,5,0.2,29.5,0,2.5,159.5,77.6,254.6,10.4,1398.8,33
20300,998,571,22400,90.7,0,14,10,3,urban,6,3,0.1,7.7,0,2.5,105.7,77.6,254.6,10.4,1398.8,89
17000,175,165,21100,123,0,15,21,3,urban,6,5,0.1,0,0,2.5,128,77.6,254.6,10.4,1398.8,37
12000,175,165,13800,179.5,0,10,8,4,rural,6,3,0.3,20,0,2.5,217,77.8,397.1,9.3,1337.7,79
10300,175,165,12500,166,0,14,12,4,rural,6,3,0.3,16,0,2.5,220,77.8,397.1,9.3,1337.7,72
2400,183,165,2900,177,0,8,6,5,rural,6,3,0.2,12.5,0,2.5,199.8,77.8,397.1,9.3,1337.7,92
2700,46,33,3000,72.5,0,10,8,6,urban,6,3,0.1,0,0,2.5,79,77.6,254.6,10.4,1398.8,95
1500,46,33,1800,67.5,0,10,8,6,urban,6,3,0.1,0,0,2.5,76.5,77.6,254.6,10.4,1398.8,95
2000,46,33,2200,70.7,0,10,8,6,urban,6,3,0.1,0,0,2.5,74.3,77.6,254.6,10.4,1398.8,95
1200,46,33,1400,78,0,8,8.7,6,urban,6,5,0.1,0,0,3.2,93.3,77.6,254.6,10.4,1398.8,10
7100,46,33,9400,100.5,0,10,10,4,urban,6,5,0.1,0,0,2.5,113.5,77.6,254.6,10.4,1398.8,35
6300,75,54,7300,178.5,0,14.5,22.5,4,urban,6,5,0.2,6,0,2.5,199.5,77.6,254.6,10.4,1398.8,63
3200,75,54,3900,132.2,0,14,22,4,urban,6,5,0.2,17,0,2.5,158.2,77.6,254.6,10.4,1398.8,63
2500,130,17,2900,157.5,0,12,10,5,rural,6,3,0.2,13.5,0,2.5,173.5,77.9,386.5,9.3,1426.3,77
1900,130,17,2200,152,0,12,10,5,urban,6,3,0.1,4.8,0,2.5,165.2,77.9,386.5,9.3,1426.3,96
12300,245,280,17600,101.3,0,7,14,4,urban,6,5,0.1,0,0,2.5,110.3,77.6,254.6,10.4,1398.8,18
10600,475,323,13400,153,0,9,17,3,small urban,6,5,0.2,17,0,2.5,177,77.9,386.5,9.3,1426.3,36
12500,807,264,16400,89,8,5,11,3,small urban,7,2,0.1,6,0,2.5,92,77.8,397.1,9.3,1337.7,86
14000,807,264,18000,67.5,8,6,12,3,rural,7,2,0.1,1.2,0,2.5,70.2,77.8,397.1,9.3,1337.7,86
13000,680,222,15200,83.5,8,4,10,3,urban,7,2,0.1,1.5,0,2.5,90.5,77.8,397.1,9.3,1337.7,86
15700,895,293,19700,93,0,13,21,3,urban,6,5,0.2,11,0,2.5,126,77.8,397.1,9.3,1337.7,36
3200,167,31,4500,162.5,0,9.2,7.2,4,small urban,6,3,0.1,4.2,0,2.5,170,77.6,254.6,10.4,1398.8,75
1500,90,15,1800,155,0,9,7,5,rural,6,3,0.2,1,0,2.5,185,77.9,386.5,9.3,1426.3,55
7800,349,109,8500,147,0,11,9,4,urban,6,3,0.1,0,0,2.5,153,77.9,386.5,9.3,1426.3,98
2300,137,23,2700,211,0,9,7,5,urban,6,3,0.2,10,0,2.5,229,77.9,386.5,9.3,1426.3,7
4800,287,48,4900,188,0,12,20,5,urban,6,5,0.1,13,0,2.5,191,77.9,386.5,9.3,1426.3,57
16300,999,327,21500,129,3,3,15,3,urban,7,2,0.1,0,0,3,223,78.9,489.4,8.6,1569.7,17
10400,616,201,13200,74.5,8,4,10,3,urban,7,2,0.1,0,0,2.5,86.8,78.9,489.4,8.6,1569.7,86
10400,616,201,13200,77,8,4,10,3,urban,7,2,0.1,0,0,2.5,84.7,78.9,489.4,8.6,1569.7,86
7500,287,30,9000,119.7,8,5,11,3,urban,7,2,0.1,13.7,0,2.5,143.7,78.9,489.4,8.6,1569.7,39
7500,287,30,9000,150.5,8,5,11,3,rural,7,2,0.1,11,0,2.5,159,78.9,489.4,8.6,1569.7,39
5900,393,108,7700,78,9,6,13,3,rural,7,2,0.1,3,0,2.5,87,78.9,489.4,8.6,1569.7,36
6700,393,108,8300,107.3,8,5,11,3,rural,7,2,0.1,6,0,2.5,109.3,78.9,489.4,8.6,1569.7,36
6700,393,108,9200,86.5,8,5,11,3,rural,7,2,0.1,2.5,0,2.5,95,78.9,489.4,8.6,1569.7,36
6700,393,108,8300,97.5,8,5,11,3,rural,7,2,0.1,5,0,2.5,106.2,78.9,489.4,8.6,1569.7,36
7000,386,99,9000,108.5,8,5,11,3,rural,7,2,0.1,5.3,0,2.5,109.8,78.9,489.4,8.6,1569.7,36
7400,550,97,9900,113,8,5,11,3,rural,7,2,0.1,6,0,2.5,124,78.9,489.4,8.6,1569.7,36
6000,370,95,8100,80,0,11,19,3,small urban,6,5,0.1,2,0,2.5,95,78.9,489.4,8.6,1569.7,64
6000,370,95,8100,88,0,11,19,3,small urban,6,5,0.1,6,0,2.5,95,78.9,489.4,8.6,1569.7,64
6000,370,95,8100,160,0,8,16,3,small urban,6,5,0.2,16.3,0,2.5,192,78.9,489.4,8.6,1569.7,64
15800,924,302,24600,118,9,3,10,3,small urban,7,2,0.2,9,0,2.5,333,78.9,489.4,8.6,1569.7,34
17900,1046,342,24500,210,9,3,10,3,small urban,7,2,0.2,11,0,2.5,211,78.9,489.4,8.6,1569.7,34
4500,269,45,5100,83,0,14,22,5,small urban,6,5,0.2,5,0,2.5,132,77.9,386.5,9.3,1426.3,34
3000,179,30,3100,111.8,0,7,5,5,urban,6,3,0.1,1.9,0,2.5,122.8,77.9,386.5,9.3,1426.3,79
750,37,6,800,141,0,9,7,5,rural,6,3,0.1,0,0,2.5,142,78.2,216,10.4,1435.3,55
36300,1860,681,37200,110,0,11,19,4,urban,6,5,0.2,0,0,2.5,131,77.6,254.6,10.4,1398.8,45
2900,219,27,3800,186,0,16,15,4,urban,6,5,0.1,17,0,2.5,206,78.9,489.4,8.6,1569.7,38
1200,28,7,1400,174.8,0,9,6,5,rural,6,3,0.1,10,0,3,193,78.9,489.4,8.6,1569.7,72
21000,1037,593,25000,146,0,12,20,3,urban,6,5,0.2,11,0,2.5,164,77.6,254.6,10.4,1398.8,41
21000,1037,593,25000,193.3,0,12,20,3,urban,6,5,0.2,5,0,2.5,196.3,77.6,254.6,10.4,1398.8,41
19100,1115,365,24500,89,0,10,8,3,urban,6,3,0.1,0,0,2.5,116,77.6,254.6,10.4,1398.8,55
1000,17,4,1100,105.5,0,9,7,5,urban,6,3,0.1,0,0,2.5,108.8,78.2,216,10.4,1435.3,55
15100,270,81,17800,135,9,5,12,4,urban,7,2,0.2,17,0,2.5,201,78.9,489.4,8.6,1569.7,38
12300,392,108,15700,83,0,13,21,4,urban,6,5,0.1,1.5,0,2.5,88,78.9,489.4,8.6,1569.7,47
2400,94,8,2900,124,0,9,7,4,urban,6,3,0.1,0,0,2.5,131,78.9,489.4,8.6,1569.7,58
400,23,4,500,106.7,0,1,7,5,rural,6,3,0.1,0,0,1,120.3,78.9,489.4,8.6,1569.7,55
1300,74,12,2200,134,0,11,9,5,small urban,6,3,0.1,0,0,2,137.3,78.9,489.4,8.6,1569.7,58
1900,99,18,2800,179.5,0,11,9,4,small urban,6,3,0.1,0,0,2,184.5,78.9,489.4,8.6,1569.7,58
2200,131,22,2800,86.3,0,8,7,5,small urban,6,3,0.1,0,0,2.5,93.3,78.9,489.4,8.6,1569.7,95
2200,131,22,2800,67.5,0,11,10,5,small urban,6,3,0.1,0,0,2.5,77.5,78.9,489.4,8.6,1569.7,63
1400,79,13,1900,72.8,0,9,8,5,small urban,6,3,0.1,0,0,2.5,84,78.9,489.4,8.6,1569.7,59
1400,79,13,1900,89,0,9,8,5,small urban,6,3,0.1,0,0,2.5,100,78.9,489.4,8.6,1569.7,59
1400,79,13,1900,87,0,9,18,5,rural,6,5,0.1,0,0,2.5,111.8,78.9,489.4,8.6,1569.7,56
8600,112,64,11200,129.4,0,13,19,5,urban,6,5,0.2,3.5,0,2.5,136.9,77.8,397.1,9.3,1337.7,34
65400,2819,4215,76300,63,0,12,9,1,urban,6,5,0.2,0,0,3.5,66,77.6,254.6,10.4,1398.8,24
36200,1421,1488,37800,90,0,10,16,1,urban,6,5,0.1,4,0,3.5,93,77.6,254.6,10.4,1398.8,23
12300,624,228,15300,104,3,3,25,4,urban,7,5,0.1,0,0,2.5,109,78.2,130.1,11.5,1379,39
6100,268,84,7700,133.5,0,7,5,4,urban,6,3,0.1,23.8,0,2.5,201.2,77.8,330.7,9.9,1303.1,78
8800,135,19,10200,188.5,0,11,19,5,urban,6,5,0.3,5,0,2.5,209.5,77.6,254.6,10.4,1398.8,34
1900,96,16,2000,219.2,0,9,7,5,rural,6,3,0.1,0.5,0,2.5,231.5,77.8,397.1,9.3,1337.7,55
5900,134,93,6800,157.7,0,10,7,4,urban,6,3,0.2,12.7,0,3.5,176.3,77.8,330.7,9.9,1303.1,55
7200,134,93,8400,161,0,10,7,4,urban,6,3,0.2,5,0,3.5,170,77.8,330.7,9.9,1303.1,55
6600,221,94,7700,76.5,8,3,9,4,urban,7,2,0.1,0,0,2.5,82.5,77.6,254.6,10.4,1398.8,44
4900,251,46,10800,105,0,9,17,4,urban,6,5,0.1,0,0,2.5,105.5,77.8,330.7,9.9,1303.1,34
1600,135,54,2200,114.8,0,7,7,5,rural,6,2,0.1,0.2,0,2.5,118.5,78.9,489.4,8.6,1569.7,77
2000,93,17,3400,167,0,13,21,4,urban,6,5,0.2,21,0,2.5,189,78.2,216,10.4,1435.3,53
2300,93,17,3400,197,6,6,12,4,urban,7,2,0.1,2,0,2.5,211,78.2,216,10.4,1435.3,12
10200,520,190,14000,220,7,3,8,4,urban,7,2,0.2,11,0,2.5,236,77.6,254.6,10.4,1398.8,100
13700,696,255,15100,179,0,13,21,4,urban,6,5,0.1,22,0,2.5,199,77.6,254.6,10.4,1398.8,36
12700,649,238,14800,176,8,2,8,4,urban,7,2,0.4,0,0,3.5,193,77.6,254.6,10.4,1398.8,90
25100,1278,468,30500,76,0,11,19,4,urban,6,5,0.1,0,0,3,89,77.6,254.6,10.4,1398.8,33
60600,895,458,73200,50.5,9,3,9,1,urban,7,2,0.1,0,0,2.5,57.5,77.6,254.6,10.4,1398.8,46
47300,895,458,58700,66,9,3,9,1,urban,7,2,0.1,0,0,2.5,67.5,77.6,254.6,10.4,1398.8,46
52600,895,458,61500,70,9,3,9,1,urban,7,2,0.1,0,0,2.5,72.5,77.6,254.6,10.4,1398.8,46
39200,895,458,45800,53.7,9,3,9,1,urban,7,2,0.1,0,0,2.5,55.7,77.6,254.6,10.4,1398.8,46
32800,895,458,39900,65,9,3,9,1,urban,7,2,0.1,0,0,2.5,73,77.8,397.1,9.3,1337.7,46
23700,1852,2418,33300,51,9,3,9,1,urban,7,2,0.1,0,0,2,54,78.2,216,10.4,1435.3,59
55800,1852,2418,72500,38,0,12,18,1,urban,6,5,0.1,0,0,3.5,40.5,78.2,216,10.4,1435.3,35
56400,1852,2418,72900,39,0,12,18,1,urban,6,5,0.1,0,0,3.5,45,78.2,216,10.4,1435.3,35
44100,1852,2418,58000,42,0,13,20,1,urban,6,5,0.2,0,0,3.5,47,78.2,216,10.4,1435.3,34
42800,1852,2418,55900,51.7,0,12,17.5,1,urban,6,5,0.1,0,0,3.5,54.2,78.2,216,10.4,1435.3,59
38500,1852,2418,49500,44.3,0,12,19,1,urban,6,5,0.1,0,0,3.5,45.3,78.2,216,10.4,1435.3,59
39800,1852,2418,46900,43,0,12,19,1,small urban,6,5,0.1,0,0,3.5,51,78.2,216,10.4,1435.3,59
31100,1852,2418,41200,51.5,0,12,19,1,small urban,6,5,0.1,1,0,3.5,59,78.2,216,10.4,1435.3,59
31100,1852,2418,41200,49.4,0,12,19,1,small urban,6,5,0.1,2.4,0,3.5,56.8,77.9,386.5,9.3,1426.3,59
29900,1852,2418,40000,49.8,0,12,19,1,small urban,6,5,0.1,1.8,0,3.5,60.5,77.9,386.5,9.3,1426.3,59
25900,1852,2418,35500,86,0,12,19,1,rural,6,5,0.1,2,0,3.5,92,77.9,386.5,9.3,1426.3,59
30000,1852,2418,38600,74.5,0,12,19,1,rural,6,5,0.1,2.1,0,1,81.1,77.9,386.5,9.3,1426.3,59
30000,1852,2418,38600,43,0,12,19,1,urban,6,5,0.1,0.5,0,1,71.5,77.9,386.5,9.3,1426.3,59
29100,1852,2418,36000,50.5,0,12,19,1,urban,6,5,0.1,3,0,2.2,58.5,77.9,386.5,9.3,1426.3,59
29100,1852,2418,36000,46.5,8,6,11,1,urban,7,2,0.1,0,0,3.5,51,77.9,386.5,9.3,1426.3,59
24100,1852,2418,30200,54.6,0,13.1,10,1,rural,6,2,0.1,0.4,0,3.5,56.2,77.9,386.5,9.3,1426.3,55
24600,650,2130,30900,44,0,13,10,1,urban,6,2,0.1,0,0,3.5,45,77.9,386.5,9.3,1426.3,55
26400,650,2130,32900,52.3,0,13,10,1,urban,6,2,0.1,0,0,3.5,56.3,77.9,386.5,9.3,1426.3,55
26400,650,2130,32900,53,0,13,10,1,urban,6,2,0.1,0,0,3.5,56,77.9,386.5,9.3,1426.3,55
400,23,4,600,186.9,0,10,7,5,rural,6,3,0.1,0,0,1.5,191.9,77.6,254.6,10.4,1398.8,55
350,32,13,800,108.3,0,10,7,5,rural,6,3,0.1,0,0,1.5,115.3,77.6,254.6,10.4,1398.8,52
950,32,13,1100,155.8,0,10,7,5,rural,6,3,0.1,0,0,1.5,167.5,77.6,254.6,10.4,1398.8,52
12100,649,238,13900,78.5,0,12,10,4,urban,6,3,0.1,0,0,2.5,83,78.2,130.1,11.5,1379,59
350,20,3,400,272,0,8,7,5,rural,6,3,0.5,5,0,1.5,311,78.9,489.4,8.6,1569.7,55
350,20,3,600,209.3,1,4.6,7.3,5,rural,6,2,0.1,2.7,0,1.5,237,78.9,489.4,8.6,1569.7,55
600,51,1,1100,231,0,9,7,6,small urban,6,3,0.2,11,0,2.5,278,78.9,489.4,8.6,1569.7,50
850,40,6,1000,142,0,10,7,5,urban,6,3,0.1,2,0,1.5,166,77.8,330.7,9.9,1303.1,52
3100,185,31,3600,108.7,0,11,7,5,rural,6,3,0.2,3,0,2.5,116.3,77.6,254.6,10.4,1398.8,55
10800,109,162,12300,162.7,0,12,20,5,urban,6,5,0.1,0.3,0,2.5,197.7,77.8,397.1,9.3,1337.7,35
4700,40,26,5900,100,0,11,9,4,urban,6,3,0.1,5,0,2.5,105,77.8,397.1,9.3,1337.7,55
3300,197,33,4100,150,7,7,17,5,urban,7,5,0.1,31,0,2.5,179,77.6,254.6,10.4,1398.8,10
8600,432,324,8900,60,0,9,7,2,urban,6,5,0.1,0,0,3.5,72,77.6,254.6,10.4,1398.8,12
850,72,1,1100,100,0,9,7,6,urban,6,3,0.1,0,0,2.5,104.5,77.8,397.1,9.3,1337.7,55
1300,94,19,1600,85,0,10,8,5,urban,6,3,0.1,0,0,2.5,103.7,78.2,216,10.4,1435.3,104
1200,68,11,1700,101,0,14,12,5,rural,6,3,0.1,0.8,0,2.5,102.4,78.2,216,10.4,1435.3,77
4500,301,94,5900,82,0,8,16,5,urban,6,5,0.1,0,0,2.5,86,78.2,216,10.4,1435.3,42
1900,90,22,2900,157.3,0,9,7,5,urban,6,3,0.2,3.7,0,2.5,173,78.2,216,10.4,1435.3,17
1500,90,22,1900,267,0,9,7,5,urban,6,3,0.2,9,0,2.5,288,78.2,216,10.4,1435.3,7
2500,149,25,2700,167,0,11,7,5,urban,6,3,0.1,5,0,2.5,177,77.9,386.5,9.3,1426.3,76
1000,57,9,1400,155,0,11,7,5,urban,6,3,0.1,0,0,2.5,164.7,77.9,386.5,9.3,1426.3,62
67600,2942,4399,77200,57.3,3.5,3.5,10,1,rural,7,2,0.1,0.7,0,4.8,67.7,78.2,130.1,11.5,1379,49
47600,2059,2250,53800,47,9,3,10,1,urban,7,2,0.1,0,0,1.5,50,77.8,330.7,9.9,1303.1,52
67300,2059,2250,77600,88,9,3,10,1,urban,7,2,0.1,0,0,1.5,95,77.8,330.7,9.9,1303.1,46
67300,2059,2250,77600,68.7,9,3,10,1,urban,7,2,0.1,0,0,1.5,73.7,77.8,330.7,9.9,1303.1,46
22300,1117,837,25200,51,0,12,19,2,urban,6,5,0.1,0,0,2,59,78.2,216,10.4,1435.3,34
8700,443,332,10500,99,9,3,10,2,urban,7,2,0.1,0,0,2.5,104,77.8,330.7,9.9,1303.1,52
2200,115,21,2700,131.5,7,7.5,9,4,urban,6,2,0.1,0,0,2.5,143,78.2,130.1,11.5,1379,93
9700,91,50,11400,117,0,13,9,5,urban,6,3,0.1,0,0,2.5,123,77.8,330.7,9.9,1303.1,55
14000,711,260,16700,149,8,3,8,4,urban,7,2,0.3,27,0,3.5,167,77.8,330.7,9.9,1303.1,59
8000,269,113,9100,100,0,12,20,4,small urban,6,5,0.1,0,0,2.5,126,78.9,489.4,8.6,1569.7,62
12900,755,247,15500,182.5,0,12,20,3,small urban,6,5,0.1,17.5,0,2.5,233,78.9,489.4,8.6,1569.7,62
11800,691,226,13800,124,7,3,8,3,small urban,7,2,0.1,7,0,2.5,133,78.9,489.4,8.6,1569.7,91
5400,311,97,6300,102.5,8,2,8,5,small urban,7,2,0.2,5.8,0,2.5,117.2,78.9,489.4,8.6,1569.7,86
10800,627,205,12100,88,8,4,10,3,urban,7,2,0.2,27,0,2.5,103,78.2,130.1,11.5,1379,89
21700,1072,613,24800,165,8,2,8,3,urban,7,2,0.2,15,0,2.5,194,78.2,130.1,11.5,1379,89
18600,943,345,22600,105,8,6,12,4,urban,7,2,0.1,13,0,2.5,169,78.2,130.1,11.5,1379,58
27000,1371,502,33600,177,0,11,19,4,urban,6,5,0.1,13,0,2.5,200,78.2,130.1,11.5,1379,26
16500,583,250,18500,69,0,10,18,5,urban,6,5,0.1,0,0,3.5,73,78.2,130.1,11.5,1379,40
10700,773,253,15900,132,8,3,9,3,urban,7,2,0.1,0,0,2.5,135,77.8,330.7,9.9,1303.1,17
5200,351,90,6100,184,8,3,9,3,urban,7,2,0.2,10,0,3,197,77.8,330.7,9.9,1303.1,17
2200,71,34,2700,129.3,7,4,9,5,rural,7,2,0.1,6,0,2.5,155.7,78.9,489.4,8.6,1569.7,94
8620,957,914,12070,171,0,6,6,3,small urban,2,2,0.2,0.5,0,1.5,182,42.5,5.3,18.7,344.6,65
13934,1254,1198,25360,150.7,0,6,12,3,small urban,2,2,0.2,3,0,1.5,154.3,42.5,5.3,18.7,344.6,65
7305,131,300,11110,83.8,0,6,12,3,small urban,2,2,0.2,1.5,0,1.5,99,44.3,4.5,19.5,329.1,65
7546,98,566,10570,140,0,6,10,3,small urban,6,2,0.2,1,0,1.5,167.7,51.6,31.4,15.8,450.4,65
31392,816,471,43950,156.2,0,6,12,3,urban,2,2,0.2,0,0,1.5,175.2,62.8,0,23,534,12
4132,66,17,5710,188.1,0,6,12,3,urban,6,2,0.1,2,0,1.5,202,71.3,0,24.2,776.5,11
8296,133,41,12780,93.1,0,6,12,3,urban,6,2,0,0,0,1.5,103.3,71.3,0,24.2,776.5,13
14182,199,57,20140,97.4,0,6,12,3,urban,6,2,0,0,0,1.5,112,71.3,0,24.2,776.5,13
52095,1067,194,58086,148,0,10,6,4,urban,6,3,0.1,1,0,2,391,75.8,280.2,11.5,1194.5,67
13777,532,57,15361,216,0,10,6,4,urban,6,3,0.1,4,0,2,310,75.8,280.2,11.5,1194.5,67
15975,1146,475,17812,102.3,0,10,6,4,urban,6,3,0.3,7,0,2,126.8,75.8,280.2,11.5,1194.5,67
1245,40,101,1388,144.7,0,10,6,5,urban,6,3,0.1,1.7,0,2,170.3,75.8,332,10.7,1187,67
1452,47,117,1619,154,0,10,6,6,urban,6,3,0.1,12,0,2,169,75.8,332,10.7,1187,67
14766,477,1194,16464,136,0,10,6,5,urban,6,3,0.2,26,0,2,248,75.8,332,10.7,1187,67
1907,76,4,2126,201.3,0,10,6,5,urban,6,3,0.1,30.3,0,2,234.7,75.3,227.2,12.2,1246,67
1013,13,4,1129,97.8,0,10,6,6,small urban,6,3,0.1,2.4,0,2,108.2,75.9,339,10.3,1231.6,67
16900,439,35,18844,207,0,10,6,4,urban,6,3,0.1,2,0,2,232.6,77.2,289.2,10.1,1183.5,67
1850,50,6,2063,143.6,0,6,6,5,urban,2,2,0.2,6.8,0,2,154.8,77.2,289.2,10.1,1183.5,67
4383,221,86,4887,238.7,0,10,6,4,urban,6,3,0.1,6.3,0,2,260.7,77.2,289.2,10.1,1183.5,67
6061,139,11,6758,286.5,0,10,6,6,urban,6,3,0.1,22.5,0,2,294.2,77.2,289.2,10.1,1183.5,67
16793,429,201,18724,126.2,0,10,6,3,urban,6,3,0.1,3.4,0,2,178.7,77.2,289.2,10.1,1183.5,67
2142,69,173,2388,84,0,10,6,6,urban,6,3,0.1,1,0,2,90.2,75.6,317.4,10.8,1179.5,67
3134,101,253,3494,75.3,0,10,6,6,urban,6,3,0.2,1.4,0,2,91.7,75.6,317.4,10.8,1179.5,67
1946,63,157,2170,102,0,6,6,5,urban,2,3,0.2,5.9,0,2,135.9,75.6,317.4,10.8,1179.5,67
1051,34,85,1172,117.3,0,10,6,5,small urban,6,3,0.1,7,0,2,120.3,75,263.9,11.5,1251.7,67
1966,112,21,2192,119.5,0,10,6,6,urban,6,3,0.1,5.2,0,2,147.3,75.6,317.4,10.8,1179.5,67
16779,455,64,18709,106,0,10,6,4,urban,6,3,0.2,4,0,2,129,75.6,317.4,10.8,1179.5,67
29997,487,83,33447,98.5,0,10,6,4,urban,6,3,0.1,3.4,0,2,101.1,75.6,317.4,10.8,1179.5,67
25219,591,32,28119,100.5,0,10,6,4,urban,6,3,0.2,3.2,0,2,121.8,75.6,317.4,10.8,1179.5,67
9322,208,14,10394,174.5,0,10,6,5,urban,6,3,0.1,2.5,0,2,187,75.6,317.4,10.8,1179.5,67
1293,43,2,1442,108.5,0,10,6,6,urban,6,3,0.1,1,0,2,123,75.6,317.4,10.8,1179.5,67
2548,96,73,2841,195.5,0,10,6,5,urban,6,3,0.1,23.2,0,2,217.5,75.6,317.4,10.8,1179.5,67
2085,53,10,2325,96,0,10,6,4,urban,6,3,0.1,1.2,0,2,121.5,75.6,317.4,10.8,1179.5,67
11288,186,21,12586,135.6,0,10,6,5,urban,6,3,0.1,1.6,0,2,137.6,75.6,317.4,10.8,1179.5,67
252,33,3,281,162,0,10,6,6,urban,6,3,0.1,14.5,0,2,190,75.6,317.4,10.8,1179.5,67
6634,267,78,7397,99,0,10,6,6,urban,6,3,0.2,2,0,2,110.2,75.6,317.4,10.8,1179.5,67
6338,178,21,7067,288.5,0,10,6,4,urban,6,3,0.1,13,0,2,341,75.6,317.4,10.8,1179.5,67
2735,89,56,3050,100,0,10,6,6,urban,6,3,0.1,1,0,2,131,75.7,289.8,11.2,1233.5,67
10990,107,319,12254,104.2,0,10,6,4,rural,6,3,0.2,1,0,2,109.3,75.7,289.8,11.2,1233.5,67
2073,38,20,2311,105.8,0,10,6,6,urban,6,3,0.1,1.8,0,2,122.3,75.7,289.8,11.2,1233.5,67
21462,552,267,23930,209,0,10,6,4,urban,6,3,0.1,3,0,2,214,75.3,227.2,12.2,1246,67
4759,142,168,5306,202.5,0,10,6,5,urban,6,3,0.5,15.2,0,2,242.2,75.3,227.2,12.2,1246,67
467,30,80,521,183.5,0,10,6,5,urban,6,3,0.2,9.2,0,2,197,75.3,227.2,12.2,1246,67
529,7,6,590,231,0,10,6,4,urban,6,3,0.1,4,0,2,293,75.3,227.2,12.2,1246,67
4972,60,154,5544,192.7,0,10,6,4,urban,6,3,0.2,2,0,2,209.3,75.3,227.2,12.2,1246,67
1536,48,122,1712,167,0,10,6,5,urban,6,3,0.1,6,0,2,237,75.3,227.2,12.2,1246,67
23058,317,470,25710,154,0,10,6,4,urban,6,3,0.2,3.5,0,2,235.3,75.3,227.2,12.2,1246,67
4513,50,14,5032,236,0,10,6,5,urban,6,3,0.2,5.5,0,2,256,75.3,227.2,12.2,1246,67
9886,129,56,11023,212.5,0,10,6,4,urban,6,3,0.1,15.5,0,2,226,75.3,227.2,12.2,1246,67
149,18,44,166,163,0,10,6,4,urban,6,3,0.2,11.3,0,2,175.1,75.3,227.2,12.2,1246,67
26173,1367,418,32193,66.9,0,10,6,2,urban,6,3,0.1,1,0,2,70.2,75.3,227.2,12.2,1246,67
9399,324,214,10480,170.5,0,10,6,5,urban,6,3,0.2,6.8,0,2,186,75.3,227.2,12.2,1246,67
26325,887,644,29352,118,0,10,6,4,urban,6,3,0.2,1,0,2,135.5,75.3,227.2,12.2,1246,67
6145,199,497,6852,132,0,10,6,3,urban,6,3,0.2,1,0,2,144,75.3,227.2,12.2,1246,67
27452,887,2220,30609,185,0,10,6,5,urban,6,3,0.2,4,0,2,236,75.3,227.2,12.2,1246,67
